45,10,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,total: 60,accuracy: 0.75
2,612,56,0,17,11,0,3,2,4,1,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,total: 720,accuracy: 0.85
0,29,663,2,7,45,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,total: 750,accuracy: 0.884
0,2,27,375,0,38,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,total: 450,accuracy: 0.8333333333333334
0,37,30,0,533,39,0,7,4,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,total: 660,accuracy: 0.8075757575757576
0,44,55,16,18,472,0,4,6,3,7,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,total: 630,accuracy: 0.7492063492063492
0,0,0,2,0,10,109,6,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,total: 150,accuracy: 0.7266666666666667
0,7,6,0,5,4,0,396,20,2,3,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,total: 450,accuracy: 0.88
8,3,4,0,9,9,0,30,354,10,5,0,0,0,2,5,0,4,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,total: 450,accuracy: 0.7866666666666666
0,0,0,0,0,0,0,0,0,465,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,total: 480,accuracy: 0.96875
0,0,0,0,0,0,0,0,3,1,651,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,total: 660,accuracy: 0.9863636363636363
0,0,0,0,0,0,0,0,0,1,1,338,0,0,0,0,0,0,0,1,8,4,0,8,5,2,0,2,1,3,45,0,0,0,0,1,0,0,0,0,0,0,0,total: 420,accuracy: 0.8047619047619048
0,1,9,0,0,5,0,0,0,10,5,1,618,0,0,5,0,1,3,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,5,6,0,10,0,5,1,0,total: 690,accuracy: 0.8956521739130435
0,0,1,0,1,0,0,0,0,0,1,0,1,698,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,total: 720,accuracy: 0.9694444444444444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,total: 270,accuracy: 0.9814814814814815
0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,total: 210,accuracy: 0.9761904761904762
0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,total: 150,accuracy: 0.84
0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,349,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,total: 360,accuracy: 0.9694444444444444
0,0,0,0,0,0,0,0,0,0,3,8,3,0,6,0,0,10,292,1,4,0,1,0,7,4,32,8,1,0,1,7,0,0,0,0,1,0,0,0,1,0,0,total: 390,accuracy: 0.7487179487179487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,total: 60,accuracy: 0.9
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,69,0,0,2,0,0,2,0,3,1,8,2,0,0,0,0,0,0,0,0,0,0,0,total: 90,accuracy: 0.7666666666666667
0,0,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,2,0,19,0,1,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,total: 90,accuracy: 0.2111111111111111
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,total: 120,accuracy: 0.975
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,136,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,total: 150,accuracy: 0.9066666666666666
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,0,1,0,1,64,4,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,total: 90,accuracy: 0.7111111111111111
0,0,2,0,1,1,0,0,0,2,8,4,0,0,2,0,0,0,0,1,2,1,1,0,1,442,7,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,total: 480,accuracy: 0.9208333333333333
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,36,0,1,0,10,0,0,16,112,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,total: 180,accuracy: 0.6222222222222222
1,2,7,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,5,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,total: 60,accuracy: 0.36666666666666664
0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,120,15,2,1,0,0,1,1,0,0,0,0,0,1,0,total: 150,accuracy: 0.8
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,3,2,0,0,9,65,0,5,0,0,0,0,0,0,0,0,0,0,0,total: 90,accuracy: 0.7222222222222222
0,1,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,19,4,0,18,1,0,0,0,4,2,75,13,0,0,0,0,0,0,0,1,0,0,0,total: 150,accuracy: 0.5
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,1,1,0,1,1,3,257,0,0,0,0,0,0,0,0,0,0,0,total: 270,accuracy: 0.9518518518518518
0,0,1,0,0,0,1,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,total: 60,accuracy: 0.6166666666666667
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,193,0,6,4,0,1,2,0,0,0,total: 210,accuracy: 0.919047619047619
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,3,0,0,4,0,0,0,0,total: 120,accuracy: 0.9416666666666667
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,total: 390,accuracy: 0.9897435897435898
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,107,0,11,0,0,0,0,total: 120,accuracy: 0.8916666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,52,0,1,0,0,0,total: 60,accuracy: 0.8666666666666667
0,0,5,1,3,0,0,0,0,0,0,0,1,1,1,8,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,657,0,1,0,0,total: 690,accuracy: 0.9521739130434783
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,87,0,0,0,total: 90,accuracy: 0.9666666666666667
0,0,1,0,0,1,0,5,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,1,64,0,0,total: 90,accuracy: 0.7111111111111111
0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,1,total: 60,accuracy: 0.65
0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,total: 90,accuracy: 0.9333333333333333
Total accuracy: ,0.8659540775930324
